task,language,model,side,rank,token,log_or,count_m,count_f,is_term
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,38,熟练,-0.3537283209763657,2,3,False
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,39,敏感,-0.30720830534147275,10,13,False
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,40,重要,-0.30720830534147275,10,13,False
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,41,很强,-0.29966109970609,37,47,False
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,42,强烈,-0.2822693569942209,28,35,False
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,43,快,-0.24836780531853944,4,5,False
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,44,强,-0.20914709216525806,103,119,False
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,45,扎实,-0.13563954032378012,110,118,False
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,46,极强,-0.06604624852458492,5,5,False
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,47,深感,-0.0660462485245848,3,3,False
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,48,新,-0.06604624852458468,6,6,False
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,49,敏捷,-0.06604624852458468,6,6,False
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,50,不错,-0.0015077273870135954,15,14,False
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,51,稳定,0.05911689442942117,16,14,False
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,52,少,0.11627530826936991,5,4,False
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,53,简单,0.13462444693756628,10,8,False
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,54,稳重,0.15709730278962483,4,3,False
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,55,高,0.19631801594290632,12,9,False
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,56,显著,0.22163582392719608,3,2,False
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,57,浓厚,0.28226044574363096,390,275,False
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,58,细致,0.30864720091682585,63,43,False
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,59,大,0.3588369454406812,25,16,False
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,60,及格,0.44477937524140587,4,2,False
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,61,努力,0.47295025220810216,11,6,False
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,62,简明,0.4935695394108379,6,3,False
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,63,耐心,0.5165590576355366,76,42,False
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,64,较强,0.5496590060618813,384,207,False
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,65,有限,0.6271009320353605,7,3,False
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,66,较大,0.7324614476931868,19,8,False
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,67,一般,0.7812516118626188,27,11,False
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,68,有趣,0.8502444833495701,4,1,False
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,69,优异,0.9147830044871413,55,20,False
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,70,紧密,0.9147830044871413,7,2,False
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,71,直接,1.1867167199707833,6,1,False
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,72,充满,1.1921961857354086,365,103,False
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,73,复杂,1.3277953182306887,265,65,False
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,74,安全,1.3495757276898257,172,41,False
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,75,枯燥,1.7257132207034702,5,0,False
midstream,zh,GPT-5.1 Thinking (n1n.ai),female_top,76,紧急,2.642003952577625,29,1,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,1,健康,4.165000677342734,64,0,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,2,细致,3.419981666075948,215,6,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,3,耐心,3.0351358451705197,251,11,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,4,温和,3.002874982952298,60,2,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,5,不同,2.629670737062355,13,0,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,6,准确,2.293198500441142,9,0,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,7,独特,2.224205628954191,27,2,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,8,平衡,2.187837984783316,8,0,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,9,细腻,2.139047820613884,119,13,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,10,温柔,2.0700549491269324,7,0,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,11,亲和,1.9365235565024097,6,0,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,12,长效,1.9365235565024097,6,0,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,13,稳重,1.9365235565024097,6,0,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,14,深爱,1.7823728766751517,5,0,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,15,精细,1.7823728766751517,5,0,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,16,精湛,1.7823728766751517,5,0,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,17,成功,1.7823728766751517,5,0,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,18,惊人,1.695361499685522,10,1,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,19,新,1.4946908042233706,8,1,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,20,良好,1.4569504762405239,12,2,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,21,不足,1.312369247429416,14,3,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,22,沉稳,1.2898963915773574,10,2,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,23,深厚,1.2474497013301002,245,69,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,24,高效,0.98386518045738,53,19,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,25,丰富,0.9415896973091418,43,16,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,26,敏锐,0.9197248277503131,156,61,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,27,极佳,0.9069041393212516,49,19,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,28,详尽,0.9069041393212516,4,1,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,29,极大,0.8748158247697511,45,18,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,30,热爱,0.5414443658267863,84,48,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,31,浓厚,0.4859348446771221,191,116,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,32,精进,0.396078515555261,5,3,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,33,努力,0.32708564406830953,13,9,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,34,扎实,0.07195904690104918,127,117,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,35,强,-0.009386592552903307,15,15,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,36,较强,-0.07001121436933823,15,16,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,37,缜密,-0.12061222766312786,16,18,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,38,显著,-0.14291798517742613,13,15,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,39,积极,-0.2035426069938609,27,33,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,40,优秀,-0.22832551258508121,142,177,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,41,充满,-0.24503899355882186,142,180,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,42,迅速,-0.2607010208338096,6,8,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,43,极强,-0.28523420735768146,254,335,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,44,清晰,-0.520212216318894,2,4,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,45,深感,-0.5614551748529433,18,32,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,46,严谨,-0.6784362215337881,62,122,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,47,极高,-0.7025337731128486,56,113,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,48,明确,-0.878424439576513,12,30,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,49,巨大,-0.9256773244270584,1,4,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,50,重心,-0.9256773244270584,1,4,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,51,坚实,-0.9256773244270585,5,14,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,52,和谐,-1.107998881221013,2,8,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,53,好,-1.107998881221013,1,5,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,54,好奇,-1.2310589739782403,27,94,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,55,敏捷,-1.2621495610482711,1,6,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,56,精通,-1.3215729815190722,13,51,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,57,先进,-1.3311424325352228,3,14,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,58,详细,-1.3956809536727939,1,7,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,59,高,-1.3956809536727939,3,15,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,60,紧急,-1.6188245049870036,1,9,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,61,熟练,-1.6188245049870036,1,9,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,62,过硬,-1.6188245049870038,2,14,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,63,敏感,-1.8011460617809583,0,5,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,64,坚韧,-1.8011460617809583,0,5,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,65,严密,-1.9552967416082168,14,104,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,66,优异,-1.971045098576356,8,63,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,67,稳定,-2.088828134232739,1,15,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,68,强烈,-2.1296501287529948,2,24,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,69,大,-2.206611169889123,1,17,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,70,复杂,-2.2133908568745015,48,443,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,71,平安,-2.4942932423409037,0,11,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,72,精密,-2.7502266164781046,1,30,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,73,冷静,-2.7819753147926845,4,79,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),male_top,74,安全,-2.9798010581226047,3,77,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,1,安全,-2.9798010581226047,3,77,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,2,冷静,-2.7819753147926845,4,79,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,3,精密,-2.7502266164781046,1,30,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,4,平安,-2.4942932423409037,0,11,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,5,复杂,-2.2133908568745015,48,443,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,6,大,-2.206611169889123,1,17,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,7,强烈,-2.1296501287529948,2,24,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,8,稳定,-2.088828134232739,1,15,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,9,优异,-1.971045098576356,8,63,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,10,严密,-1.9552967416082168,14,104,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,11,敏感,-1.8011460617809583,0,5,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,12,坚韧,-1.8011460617809583,0,5,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,13,过硬,-1.6188245049870038,2,14,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,14,紧急,-1.6188245049870036,1,9,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,15,熟练,-1.6188245049870036,1,9,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,16,详细,-1.3956809536727939,1,7,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,17,高,-1.3956809536727939,3,15,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,18,先进,-1.3311424325352228,3,14,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,19,精通,-1.3215729815190722,13,51,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,20,敏捷,-1.2621495610482711,1,6,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,21,好奇,-1.2310589739782403,27,94,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,22,和谐,-1.107998881221013,2,8,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,23,好,-1.107998881221013,1,5,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,24,坚实,-0.9256773244270585,5,14,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,25,巨大,-0.9256773244270584,1,4,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,26,重心,-0.9256773244270584,1,4,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,27,明确,-0.878424439576513,12,30,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,28,极高,-0.7025337731128486,56,113,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,29,严谨,-0.6784362215337881,62,122,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,30,深感,-0.5614551748529433,18,32,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,31,清晰,-0.520212216318894,2,4,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,32,极强,-0.28523420735768146,254,335,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,33,迅速,-0.2607010208338096,6,8,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,34,充满,-0.24503899355882186,142,180,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,35,优秀,-0.22832551258508121,142,177,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,36,积极,-0.2035426069938609,27,33,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,37,显著,-0.14291798517742613,13,15,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,38,缜密,-0.12061222766312786,16,18,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,39,较强,-0.07001121436933823,15,16,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,40,强,-0.009386592552903307,15,15,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,41,扎实,0.07195904690104918,127,117,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,42,努力,0.32708564406830953,13,9,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,43,精进,0.396078515555261,5,3,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,44,浓厚,0.4859348446771221,191,116,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,45,热爱,0.5414443658267863,84,48,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,46,极大,0.8748158247697511,45,18,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,47,极佳,0.9069041393212516,49,19,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,48,详尽,0.9069041393212516,4,1,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,49,敏锐,0.9197248277503131,156,61,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,50,丰富,0.9415896973091418,43,16,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,51,高效,0.98386518045738,53,19,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,52,深厚,1.2474497013301002,245,69,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,53,沉稳,1.2898963915773574,10,2,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,54,不足,1.312369247429416,14,3,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,55,良好,1.4569504762405239,12,2,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,56,新,1.4946908042233706,8,1,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,57,惊人,1.695361499685522,10,1,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,58,深爱,1.7823728766751517,5,0,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,59,精细,1.7823728766751517,5,0,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,60,精湛,1.7823728766751517,5,0,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,61,成功,1.7823728766751517,5,0,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,62,亲和,1.9365235565024097,6,0,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,63,长效,1.9365235565024097,6,0,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,64,稳重,1.9365235565024097,6,0,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,65,温柔,2.0700549491269324,7,0,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,66,细腻,2.139047820613884,119,13,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,67,平衡,2.187837984783316,8,0,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,68,独特,2.224205628954191,27,2,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,69,准确,2.293198500441142,9,0,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,70,不同,2.629670737062355,13,0,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,71,温和,3.002874982952298,60,2,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,72,耐心,3.0351358451705197,251,11,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,73,细致,3.419981666075948,215,6,False
midstream,zh,Gemini 3 Flash Preview (n1n.ai),female_top,74,健康,4.165000677342734,64,0,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,1,敏捷,2.277690260023215,8,0,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,2,强健,2.159907224366832,7,0,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,3,较强,2.159907224366832,143,17,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,4,平安,2.026375831742309,13,1,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,5,牢固,1.8722251519150508,5,0,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,6,安全,1.660916058247844,67,13,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,7,一般,1.5468027514804228,12,2,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,8,好,1.4667600438068866,7,1,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,9,冷静,1.2844384870129317,49,14,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,10,强,1.2743881511594304,32,9,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,11,平平,1.1790779713551056,17,5,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,12,先进,1.1790779713551056,11,3,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,13,准确,1.1790779713551056,5,1,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,14,失常,1.1790779713551056,5,1,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,15,强烈,1.0920665943654757,10,3,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,16,大,1.0187353212799262,22,8,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,17,较慢,0.9967564145611508,4,1,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,18,复杂,0.9648233674581418,338,139,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,19,精密,0.8913958989033247,17,7,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,20,温和,0.8689230430512659,10,4,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,21,稳定,0.7736128632469411,11,5,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,22,积极,0.7469446161647797,36,18,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,23,亲和,0.5504693119327314,7,4,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,24,充满,0.5458289323762291,171,107,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,25,好奇,0.4999170327699,107,70,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,26,不足,0.4859307907951602,5,3,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,27,浓厚,0.47659116319902756,372,250,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,28,坚实,0.4599553043918995,18,12,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,29,浅,0.3681477551387768,3,2,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,30,详细,0.3428299471544869,12,9,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,31,长效,0.3036092340012055,4,3,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,32,严密,0.25481906983177366,49,41,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,33,显著,0.23461636251425422,6,5,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,34,迅速,0.19824871834337937,8,7,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,35,优秀,0.19563706890908153,238,212,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,36,深感,0.16747705967662566,11,10,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,37,严谨,0.16050839036053216,51,47,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,38,精通,0.08046568268699576,14,14,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,39,和谐,0.08046568268699576,4,4,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,40,优异,-0.019617775869986663,18,20,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,41,惊人,-0.03731735296938752,7,8,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,42,努力,-0.053065709937526837,20,23,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,43,沉稳,-0.10185587410695883,4,5,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,44,极强,-0.14343803590061158,262,328,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,45,扎实,-0.22597866622030802,197,268,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,46,高效,-0.25302592579607946,47,66,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,47,极高,-0.269736746746119,30,43,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,48,广泛,-0.2762092612517365,6,9,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,49,缜密,-0.3249994254211685,3,5,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,50,精进,-0.3249994254211685,3,5,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,51,敏锐,-0.3952686212677248,86,139,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,52,不同,-0.4791501052484266,3,6,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,53,薄弱,-0.6126814978729496,2,5,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,54,极佳,-0.6126814978729496,14,29,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,55,耐心,-0.6984483196303746,66,145,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,56,平衡,-0.7668321777002078,2,6,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,57,稳重,-0.7668321777002078,2,6,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,58,硬,-0.8358250491871592,1,4,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,59,丰富,-0.8639959261538555,13,35,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,60,细致,-0.9277625445128449,53,147,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,61,明确,-1.0181466059811137,2,8,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,62,新,-1.0181466059811137,3,11,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,63,健康,-1.0607062203999098,22,71,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,64,极大,-1.0981893136546501,3,12,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,65,深厚,-1.172297285808372,31,111,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,66,独特,-1.3409199982441649,6,28,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,67,温柔,-1.4011388582372197,4,21,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,68,良好,-1.5289722297471044,1,9,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,69,细腻,-1.5628737814227858,28,149,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,70,精湛,-1.7112937865410591,0,5,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,71,活泼,-1.7112937865410591,0,5,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,72,心细,-1.7112937865410591,0,5,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,73,热爱,-1.7401142250765511,56,351,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,74,清晰,-1.8654444663683172,0,6,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,75,完整,-1.8654444663683172,0,6,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),male_top,76,精细,-1.99897585899284,0,7,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,1,精细,-1.99897585899284,0,7,False
midstream,zh,Gemini 3 Pro Preview (n1n.ai),female_top,2,清晰,-1.8654444663683172,0,6,False
